,timestamp,gyroYaw,gyroPitch,gyroRoll,accelX,accelY,accelZ,isFallen,willFall_dt,willFall
9026,1688902237976361,-1.018393,-0.176301,-0.168844,0.258662,2.308799,-12.22418,0,88672027,2
9027,1688902237988360,-0.792024,-0.223439,0.211988,0.258662,2.308799,-12.22418,0,88660028,2
9028,1688902238000482,-0.792024,-0.223439,0.211988,1.159189,1.427432,-6.255791,0,88647906,2
9029,1688902238012410,-0.529703,-0.330498,0.300937,1.159189,1.427432,-6.255791,0,88635978,2
9030,1688902238024427,-0.529703,-0.330498,0.300937,-0.201182,1.666934,-6.016289,0,88623961,2
9031,1688902238036494,-0.437025,-0.289219,0.250603,-0.201182,1.666934,-6.016289,0,88611894,2
9032,1688902238048408,-0.437025,-0.289219,0.250603,-0.268242,1.302891,-11.927197,0,88599980,2
9033,1688902238060339,0.07377,-0.13955,0.29641,-0.268242,1.302891,-11.927197,0,88588049,2
9034,1688902238072482,0.07377,-0.13955,0.29641,-0.191602,1.791475,-8.861572,0,88575906,2
9035,1688902238084557,0.617587,-0.221042,0.389354,-0.191602,1.791475,-8.861572,0,88563831,2
9036,1688902238096554,0.617587,-0.221042,0.389354,-0.201182,2.222578,-10.451866,0,88551834,2
9037,1688902238108570,0.897752,-0.325971,0.382164,-0.201182,2.222578,-10.451866,0,88539818,2
9038,1688902238120553,0.897752,-0.325971,0.382164,-1.848955,0.479004,-14.523399,0,88527835,2
9039,1688902238132677,0.912665,-0.556068,0.257261,-1.848955,0.479004,-14.523399,0,88515711,2
9040,1688902238144558,0.912665,-0.556068,0.257261,0.498164,-0.584385,-8.210127,0,88503830,2
9041,1688902238156532,0.579238,-0.441286,0.071373,0.498164,-0.584385,-8.210127,0,88491856,2
9042,1688902238168697,0.579238,-0.441286,0.071373,-0.958008,-3.803291,-8.851993,0,88479691,2
9043,1688902238180591,0.219444,0.570982,0.186421,-0.958008,-3.803291,-8.851993,0,88467797,2
9044,1688902238192568,0.219444,0.570982,0.186421,0.249082,-2.529141,-10.384805,0,88455820,2
9045,1688902238204818,0.528371,0.695618,0.481766,0.249082,-2.529141,-10.384805,0,88443570,2
9046,1688902238216705,0.528371,0.695618,0.481766,-3.046465,-2.634521,-13.306729,0,88431683,2
9047,1688902238228630,1.200287,0.194677,0.253267,-3.046465,-2.634521,-13.306729,0,88419758,2
9048,1688902238240734,1.200287,0.194677,0.253267,0.651445,-2.931504,-10.844649,0,88407654,2
9049,1688902238252627,1.407747,-0.276969,-0.075101,0.651445,-2.931504,-10.844649,0,88395761,2
9050,1688902238264986,1.407747,-0.276969,-0.075101,0.613125,-1.322051,-6.562354,0,88383402,2
9051,1688902238276759,1.105744,-0.047671,-0.3795,0.613125,-1.322051,-6.562354,0,88371629,2
9052,1688902238288714,1.105744,-0.047671,-0.3795,3.860772,-0.373623,-6.370752,0,88359674,2
9053,1688902238300952,0.796019,0.055926,-0.520115,3.860772,-0.373623,-6.370752,0,88347436,2
9054,1688902238312757,0.796019,0.055926,-0.520115,1.848955,-1.762734,-9.465117,0,88335631,2
9055,1688902238324919,0.44821,0.082292,-0.578705,1.848955,-1.762734,-9.465117,0,88323469,2
9056,1688902238336861,0.44821,0.082292,-0.578705,0.910107,-2.270479,-10.049502,0,88311527,2
9057,1688902238348808,-0.079096,0.109989,-0.5574,0.910107,-2.270479,-10.049502,0,88299580,2
9058,1688902238360735,-0.079096,0.109989,-0.5574,-0.086221,-0.862207,-9.426797,0,88287653,2
9059,1688902238372959,-0.457797,-0.021572,-0.385892,-0.086221,-0.862207,-9.426797,0,88275429,2
9060,1688902238384885,-0.457797,-0.021572,-0.385892,3.285967,-0.689766,-12.387041,0,88263503,2
9061,1688902238397048,-0.434894,-0.395479,-0.200003,3.285967,-0.689766,-12.387041,0,88251340,2
9062,1688902238409012,-0.434894,-0.395479,-0.200003,2.941084,0.450264,-13.871954,0,88239376,2
9063,1688902238420982,-0.081759,-0.285225,0.180562,2.941084,0.450264,-13.871954,0,88227406,2
9064,1688902238433033,-0.081759,-0.285225,0.180562,-0.632285,1.053809,-6.859336,0,88215355,2
9065,1688902238444980,-0.303334,-0.096406,0.179497,-0.632285,1.053809,-6.859336,0,88203408,2
9066,1688902238456963,-0.303334,-0.096406,0.179497,-0.718506,3.899092,-12.616963,0,88191425,2
9067,1688902238469129,-0.920921,0.064715,-0.035154,-0.718506,3.899092,-12.616963,0,88179259,2
9068,1688902238481071,-0.920921,0.064715,-0.035154,-1.20709,1.523232,-10.902129,0,88167317,2
9069,1688902238492981,-1.380316,-0.137685,-0.106526,-1.20709,1.523232,-10.902129,0,88155407,2
9070,1688902238505040,-1.380316,-0.137685,-0.106526,1.18793,2.347119,-7.33834,0,88143348,2
9071,1688902238517076,-1.502289,-0.568319,0.051399,1.18793,2.347119,-7.33834,0,88131312,2
9072,1688902238529186,-1.502289,-0.568319,0.051399,1.973496,3.209326,-10.95961,0,88119202,2
9073,1688902238541168,-1.143029,-0.419714,0.196808,1.973496,3.209326,-10.95961,0,88107220,2
9074,1688902238553082,-1.143029,-0.419714,0.196808,0.296982,2.337539,-10.394385,0,88095306,2
9075,1688902238565212,-0.075101,0.090281,0.267914,0.296982,2.337539,-10.394385,0,88083176,2
9076,1688902238577038,-0.075101,0.090281,0.267914,-1.025068,0.967588,-5.652246,0,88071350,2
9077,1688902238589055,0.671649,0.281496,0.204264,-1.025068,0.967588,-5.652246,0,88059333,2
9078,1688902238601133,0.671649,0.281496,0.204264,-1.379531,1.369951,-8.56459,0,88047255,2
9079,1688902238613216,0.906007,0.022371,0.317981,-1.379531,1.369951,-8.56459,0,88035172,2
9080,1688902238625204,0.906007,0.022371,0.317981,-1.005908,1.27415,-11.965518,0,88023184,2
9081,1688902238637198,0.989631,-0.432497,0.459928,-1.005908,1.27415,-11.965518,0,88011190,2
9082,1688902238649194,0.989631,-0.432497,0.459928,2.998564,-0.459844,-15.960411,0,87999194,2
9083,1688902238661436,0.674845,-0.348075,0.315851,2.998564,-0.459844,-15.960411,0,87986952,2
9084,1688902238673354,0.674845,-0.348075,0.315851,-1.20709,-3.036885,-7.098838,0,87975034,2
9085,1688902238685236,0.107858,0.620517,0.093211,-1.20709,-3.036885,-7.098838,0,87963152,2
9086,1688902238697372,0.107858,0.620517,0.093211,-1.705254,-1.848955,-9.254355,0,87951016,2
9087,1688902238709271,0.264452,0.716657,0.147273,-1.705254,-1.848955,-9.254355,0,87939117,2
9088,1688902238721301,0.264452,0.716657,0.147273,-3.008145,-3.851192,-13.201348,0,87927087,2
9089,1688902238733326,0.875914,0.377104,-0.006392,-3.008145,-3.851192,-13.201348,0,87915062,2
9090,1688902238745314,0.875914,0.377104,-0.006392,0.938848,-3.142266,-11.955938,0,87903074,2
9091,1688902238757265,1.272725,-0.128364,-0.225037,0.938848,-3.142266,-11.955938,0,87891123,2
9092,1688902238769368,1.272725,-0.128364,-0.225037,-0.268242,-1.676514,-7.443721,0,87879020,2
9093,1688902238781316,1.204814,-0.3036,-0.390153,-0.268242,-1.676514,-7.443721,0,87867072,2
9094,1688902238793358,1.204814,-0.3036,-0.390153,1.714834,-1.293311,-5.278623,0,87855030,2
9095,1688902238805420,0.797883,-0.101466,-0.447411,1.714834,-1.293311,-5.278623,0,87842968,2
9096,1688902238817390,0.797883,-0.101466,-0.447411,1.983076,-1.408272,-8.746612,0,87830998,2
9097,1688902238829529,0.297741,0.098537,-0.485494,1.983076,-1.408272,-8.746612,0,87818859,2
9098,1688902238841391,0.297741,0.098537,-0.485494,-0.785566,-2.078877,-11.314073,0,87806997,2
9099,1688902238853377,-0.191481,0.099336,-0.420247,-0.785566,-2.078877,-11.314073,0,87795011,2
9100,1688902238865522,-0.191481,0.099336,-0.420247,0.986748,-1.034649,-9.350157,0,87782866,2
9101,1688902238877406,-0.422644,0.020773,-0.299339,0.986748,-1.034649,-9.350157,0,87770982,2
9102,1688902238889402,-0.422644,0.020773,-0.299339,1.130449,-2.44292,-11.112891,0,87758986,2
9103,1688902238901535,-0.501207,-0.15979,-0.311324,1.130449,-2.44292,-11.112891,0,87746853,2
9104,1688902238913523,-0.501207,-0.15979,-0.311324,1.839375,-1.22625,-13.948594,0,87734865,2
9105,1688902238925590,-0.217048,-0.056992,-0.04554,1.839375,-1.22625,-13.948594,0,87722798,2
9106,1688902238937703,-0.217048,-0.056992,-0.04554,6.830596,2.835703,-6.476133,0,87710685,2
9107,1688902238949600,-0.123304,0.4815,0.061253,6.830596,2.835703,-6.476133,0,87698788,2
9108,1688902238961507,-0.123304,0.4815,0.061253,2.596201,3.61169,-9.129815,0,87686881,2
9109,1688902238973712,-0.400273,0.529436,-0.144343,2.596201,3.61169,-9.129815,0,87674676,2
9110,1688902238985677,-0.400273,0.529436,-0.144343,3.908672,2.816543,-11.151212,0,87662711,2
9111,1688902238997750,-1.1393,0.378169,-0.184291,3.908672,2.816543,-11.151212,0,87650638,2
9112,1688902239009764,-1.1393,0.378169,-0.184291,-1.312471,2.241738,-12.377461,0,87638624,2
9113,1688902239021677,-1.573129,0.051133,-0.007191,-1.312471,2.241738,-12.377461,0,87626711,2
9114,1688902239033721,-1.573129,0.051133,-0.007191,0.287402,2.49082,-9.934542,0,87614667,2
9115,1688902239045740,-1.318531,-0.329167,0.327835,0.287402,2.49082,-9.934542,0,87602648,2
9116,1688902239057676,-1.318531,-0.329167,0.327835,1.484912,1.322051,-6.246211,0,87590712,2
9117,1688902239069806,-0.997886,-0.053796,0.396811,1.484912,1.322051,-6.246211,0,87578582,2
9118,1688902239081695,-0.997886,-0.053796,0.396811,-1.906436,1.839375,-9.81,0,87566693,2
9119,1688902239093669,-0.592553,0.10413,0.35713,-1.906436,1.839375,-9.81,0,87554719,2
9120,1688902239105720,-0.592553,0.10413,0.35713,-1.072969,1.638193,-10.844649,0,87542668,2
9121,1688902239117854,0.165382,0.057791,0.482032,-1.072969,1.638193,-10.844649,0,87530534,2
9122,1688902239129979,0.165382,0.057791,0.482032,0.593965,2.030977,-8.57417,0,87518409,2
9123,1688902239141917,0.858337,-0.05353,0.533697,0.593965,2.030977,-8.57417,0,87506471,2
9124,1688902239153772,0.858337,-0.05353,0.533697,1.743574,2.222578,-12.425362,0,87494616,2
9125,1688902239165986,1.12199,-0.291882,0.495348,1.743574,2.222578,-12.425362,0,87482402,2
9126,1688902239177806,1.12199,-0.291882,0.495348,1.839375,0.708926,-9.321417,0,87470582,2
9127,1688902239189954,0.867924,-0.622913,0.165649,1.839375,0.708926,-9.321417,0,87458434,2
9128,1688902239202089,0.867924,-0.622913,0.165649,-0.296982,-1.868115,-7.472461,0,87446299,2
9129,1688902239213925,0.267381,0.321444,0.02317,-0.296982,-1.868115,-7.472461,0,87434463,2
9130,1688902239226006,0.267381,0.321444,0.02317,4.991221,-1.475332,-7.740704,0,87422382,2
9131,1688902239238079,0.392816,0.662861,0.208792,4.991221,-1.475332,-7.740704,0,87410309,2
9132,1688902239250005,0.392816,0.662861,0.208792,1.475332,-2.979404,-12.003839,0,87398383,2
9133,1688902239262047,1.042894,0.417051,0.230097,1.475332,-2.979404,-12.003839,0,87386341,2
9134,1688902239274002,1.042894,0.417051,0.230097,-3.027305,-2.165098,-11.611055,0,87374386,2
9135,1688902239285923,1.502822,-0.014115,0.211189,-3.027305,-2.165098,-11.611055,0,87362465,2
9136,1688902239298075,1.502822,-0.014115,0.211189,0.574805,-1.829795,-9.972861,0,87350313,2
9137,1688902239310191,1.283111,0.265251,-0.033023,0.574805,-1.829795,-9.972861,0,87338197,2
9138,1688902239322004,1.283111,0.265251,-0.033023,1.417852,-1.523232,-7.635323,0,87326384,2
9139,1688902239334049,0.862864,0.308927,-0.120375,1.417852,-1.523232,-7.635323,0,87314339,2
9140,1688902239346061,0.862864,0.308927,-0.120375,2.347119,-1.705254,-6.466553,0,87302327,2
9141,1688902239358070,0.511061,0.172573,-0.078031,2.347119,-1.705254,-6.466553,0,87290318,2
9142,1688902239370201,0.511061,0.172573,-0.078031,1.887275,-2.4046,-10.308165,0,87278187,2
9143,1688902239382152,0.140615,0.103064,0.051133,1.887275,-2.4046,-10.308165,0,87266236,2
9144,1688902239394117,0.140615,0.103064,0.051133,1.149609,-2.739902,-8.708291,0,87254271,2
9145,1688902239406152,-0.048203,-0.025833,0.113717,1.149609,-2.739902,-8.708291,0,87242236,2
9146,1688902239418113,-0.048203,-0.025833,0.113717,0.814307,-2.174678,-10.154883,0,87230275,2
9147,1688902239430215,-0.062584,-0.245011,0.032491,0.814307,-2.174678,-10.154883,0,87218173,2
9148,1688902239442193,-0.062584,-0.245011,0.032491,0.546064,-0.900527,-8.219707,0,87206195,2
9149,1688902239454298,0.110255,-0.606135,-0.264718,0.546064,-0.900527,-8.219707,0,87194090,2
9150,1688902239466170,0.110255,-0.606135,-0.264718,-0.603545,-0.239502,-7.711963,0,87182218,2
9151,1688902239478368,0.010386,-0.561394,-0.560862,-0.603545,-0.239502,-7.711963,0,87170020,2
9152,1688902239490436,0.010386,-0.561394,-0.560862,0.823887,-1.523232,-10.662627,0,87157952,2
9153,1688902239502276,-0.394947,-0.012783,-0.962733,0.823887,-1.523232,-10.662627,0,87146112,2
9154,1688902239514446,-0.394947,-0.012783,-0.962733,3.046465,0.996328,-14.092296,0,87133942,2
9155,1688902239526357,-0.313454,0.734233,-0.834368,3.046465,0.996328,-14.092296,0,87122031,2
9156,1688902239538329,-0.313454,0.734233,-0.834368,0.287402,-0.335303,-8.756192,0,87110059,2
9157,1688902239550400,-0.179497,0.930775,-0.112385,0.287402,-0.335303,-8.756192,0,87097988,2
9158,1688902239562430,-0.179497,0.930775,-0.112385,4.176914,3.918252,-8.861572,0,87085958,2
9159,1688902239574423,-0.488157,0.657801,0.218113,4.176914,3.918252,-8.861572,0,87073965,2
9160,1688902239586440,-0.488157,0.657801,0.218113,1.619033,3.717071,-11.572735,0,87061948,2
9161,1688902239598405,-1.18777,0.462325,0.161388,1.619033,3.717071,-11.572735,0,87049983,2
9162,1688902239610533,-1.18777,0.462325,0.161388,-0.191602,2.615361,-12.300821,0,87037855,2
9163,1688902239622549,-1.372593,0.078563,0.263653,-0.191602,2.615361,-12.300821,0,87025839,2
9164,1688902239634512,-1.372593,0.078563,0.263653,1.159189,1.24541,-8.267608,0,87013876,2
9165,1688902239646465,-0.784834,-0.254865,0.442351,1.159189,1.24541,-8.267608,0,87001923,2
9166,1688902239658527,-0.784834,-0.254865,0.442351,4.129014,0.823887,-6.303692,0,86989861,2
9167,1688902239670548,0.026632,-0.15979,0.545149,4.129014,0.823887,-6.303692,0,86977840,2
9168,1688902239682505,0.026632,-0.15979,0.545149,2.098037,1.848955,-9.273516,0,86965883,2
9169,1688902239694509,0.807737,-0.014115,0.609598,2.098037,1.848955,-9.273516,0,86953879,2
9170,1688902239706663,0.807737,-0.014115,0.609598,1.015488,2.47166,-9.72378,0,86941725,2
9171,1688902239718605,1.524127,-0.079895,0.625577,1.015488,2.47166,-9.72378,0,86929783,2
9172,1688902239730626,1.524127,-0.079895,0.625577,3.59253,0.938848,-11.994258,0,86917762,2
9173,1688902239742653,1.568069,-0.171241,0.345146,3.59253,0.938848,-11.994258,0,86905735,2
9174,1688902239754761,1.568069,-0.171241,0.345146,5.154082,0.373623,-16.295713,0,86893627,2
9175,1688902239766772,0.653007,0.290018,-0.575775,5.154082,0.373623,-16.295713,0,86881616,2
9176,1688902239778625,0.653007,0.290018,-0.575775,-1.619033,-1.101709,-2.749483,0,86869763,2
9177,1688902239790705,0.007723,0.83064,-0.33902,-1.619033,-1.101709,-2.749483,0,86857683,2
9178,1688902239802719,0.007723,0.83064,-0.33902,1.963916,-0.862207,-1.360371,0,86845669,2
9179,1688902239814704,0.54941,0.001332,0.003462,1.963916,-0.862207,-1.360371,0,86833684,2
9180,1688902239826782,0.54941,0.001332,0.003462,3.056045,-4.320615,-14.68626,0,86821606,2
9181,1688902239838745,0.816792,-0.397344,0.204531,3.056045,-4.320615,-14.68626,0,86809643,2
9182,1688902239850692,0.816792,-0.397344,0.204531,5.843848,-3.056045,-16.975899,0,86797696,2
9183,1688902239862969,1.037301,-0.335292,-0.059388,5.843848,-3.056045,-16.975899,0,86785419,2
9184,1688902239874713,1.037301,-0.335292,-0.059388,0.191602,-1.120869,-2.902764,0,86773675,2
9185,1688902239886728,1.384311,-0.440753,-0.042078,0.191602,-1.120869,-2.902764,0,86761660,2
9186,1688902239900439,1.384311,-0.440753,-0.042078,4.205655,-0.958008,-5.336104,0,86747949,2
9187,1688902239922828,1.53984,-0.252468,-0.102798,3.266807,-3.65001,-12.12838,0,86725560,2
9188,1688902239935013,1.441036,-0.168844,-0.080161,3.266807,-3.65001,-12.12838,0,86713375,2
9189,1688902239946985,1.441036,-0.168844,-0.080161,-0.584385,-2.308799,-9.436378,0,86701403,2
9190,1688902239958928,1.174188,-0.303334,-0.16698,-0.584385,-2.308799,-9.436378,0,86689460,2
9191,1688902239971016,1.174188,-0.303334,-0.16698,-0.0479,-3.64043,-8.363408,0,86677372,2
9192,1688902239982977,0.426372,-0.23276,-0.11425,-0.0479,-3.64043,-8.363408,0,86665411,2
9193,1688902239995036,0.426372,-0.23276,-0.11425,5.039121,-2.030977,-7.558682,0,86653352,2
9194,1688902240007204,-0.253,-0.300138,-0.179763,5.039121,-2.030977,-7.558682,0,86641184,2
9195,1688902240019009,-0.253,-0.300138,-0.179763,0.067061,-2.38544,-10.193204,0,86629379,2
9196,1688902240031132,-0.259925,-0.446079,-0.35207,0.067061,-2.38544,-10.193204,0,86617256,2
9197,1688902240043063,-0.259925,-0.446079,-0.35207,2.682422,-1.19751,-9.513018,0,86605325,2
9198,1688902240055023,-0.223173,-0.188019,-0.579238,2.682422,-1.19751,-9.513018,0,86593365,2
9199,1688902240067135,-0.223173,-0.188019,-0.579238,5.623506,2.193838,-17.972227,0,86581253,2
9200,1688902240079069,-0.541687,0.454868,-1.01786,5.623506,2.193838,-17.972227,0,86569319,2
9201,1688902240091067,-0.541687,0.454868,-1.01786,1.772315,1.072969,-10.212363,0,86557321,2
9202,1688902240103140,-0.616255,0.561394,-0.970989,1.772315,1.072969,-10.212363,0,86545248,2
9203,1688902240115146,-0.616255,0.561394,-0.970989,1.743574,2.605781,-7.165899,0,86533242,2
9204,1688902240127001,-0.953145,0.483896,-0.480168,1.743574,2.605781,-7.165899,0,86521387,2
9205,1688902240139284,-0.953145,0.483896,-0.480168,0.517324,2.864444,-7.970625,0,86509104,2
9206,1688902240151214,-1.351554,0.346477,0.007723,0.517324,2.864444,-7.970625,0,86497174,2
9207,1688902240163298,-1.351554,0.346477,0.007723,0.05748,2.816543,-11.189531,0,86485090,2
9208,1688902240175243,-1.380583,0.03835,0.450341,0.05748,2.816543,-11.189531,0,86473145,2
9209,1688902240187207,-1.380583,0.03835,0.450341,2.615361,2.730322,-6.629415,0,86461181,2
9210,1688902240199245,-1.067129,-0.327036,0.790693,2.615361,2.730322,-6.629415,0,86449143,2
9211,1688902240211278,-1.067129,-0.327036,0.790693,3.295547,2.232158,-6.10251,0,86437110,2
9212,1688902240223160,-0.624245,-0.182427,0.729174,3.295547,2.232158,-6.10251,0,86425228,2
9213,1688902240235329,-0.624245,-0.182427,0.729174,1.475332,2.030977,-8.59333,0,86413059,2
9214,1688902240247347,0.176568,0.074835,0.674579,1.475332,2.030977,-8.59333,0,86401041,2
9215,1688902240259275,0.176568,0.074835,0.674579,-2.078877,1.676514,-10.921289,0,86389113,2
9216,1688902240271382,1.133175,-0.046339,0.74169,-2.078877,1.676514,-10.921289,0,86377006,2
9217,1688902240283308,1.133175,-0.046339,0.74169,-1.19751,-2.711162,-17.292042,0,86365080,2
9218,1688902240295483,1.86155,-0.391485,0.629305,-1.19751,-2.711162,-17.292042,0,86352905,2
9219,1688902240307307,1.86155,-0.391485,0.629305,4.425996,0.967588,-13.661192,0,86341081,2
9220,1688902240319377,1.451156,-0.355798,-0.288154,4.425996,0.967588,-13.661192,0,86329011,2
9221,1688902240331427,1.451156,-0.355798,-0.288154,2.059717,-1.858535,-9.532178,0,86316961,2
9222,1688902240343461,0.578439,0.495082,-0.780573,2.059717,-1.858535,-9.532178,0,86304927,2
9223,1688902240355386,0.578439,0.495082,-0.780573,-0.143701,-2.806963,-3.487149,0,86293002,2
9224,1688902240367475,0.461792,0.543019,-0.420779,-0.143701,-2.806963,-3.487149,0,86280913,2
9225,1688902240379441,0.461792,0.543019,-0.420779,1.571133,-2.969824,-14.916183,0,86268947,2
9226,1688902240391459,0.859935,0.21758,-0.166181,1.571133,-2.969824,-14.916183,0,86256929,2
9227,1688902240403541,0.859935,0.21758,-0.166181,3.094365,-2.39502,-15.510147,0,86244847,2
9228,1688902240415502,1.224522,-0.309726,-0.323041,3.094365,-2.39502,-15.510147,0,86232886,2
9229,1688902240427443,1.224522,-0.309726,-0.323041,-1.657354,-2.232158,-10.94045,0,86220945,2
9230,1688902240439504,1.226918,-0.482831,-0.334227,-1.657354,-2.232158,-10.94045,0,86208884,2
9231,1688902240451508,1.226918,-0.482831,-0.334227,1.082549,-0.833467,-4.665498,0,86196880,2
9232,1688902240463776,1.222125,-0.110521,-0.361924,1.082549,-0.833467,-4.665498,0,86184612,2
9233,1688902240475539,1.222125,-0.110521,-0.361924,0.670605,-0.699346,-10.250684,0,86172849,2
9234,1688902240487587,1.126251,0.012517,-0.661529,0.670605,-0.699346,-10.250684,0,86160801,2
9235,1688902240499661,1.126251,0.012517,-0.661529,-1.542393,-1.494492,-9.963282,0,86148727,2
9236,1688902240511607,0.88124,-0.279632,-0.836499,-1.542393,-1.494492,-9.963282,0,86136781,2
9237,1688902240523629,0.88124,-0.279632,-0.836499,1.19751,-1.484912,-10.317744,0,86124759,2
9238,1688902240535696,0.657002,-0.411192,-0.596015,1.19751,-1.484912,-10.317744,0,86112692,2
9239,1688902240547844,0.657002,-0.411192,-0.596015,2.988985,0.344883,-12.760665,0,86100544,2
9240,1688902240559590,0.355798,-0.3289,-0.214651,2.988985,0.344883,-12.760665,0,86088798,2
9241,1688902240571805,0.355798,-0.3289,-0.214651,-0.220342,0.02874,-4.732559,0,86076583,2
9242,1688902240583717,-0.079096,0.26312,0.087618,-0.220342,0.02874,-4.732559,0,86064671,2
9243,1688902240595925,-0.079096,0.26312,0.087618,1.350791,3.123106,-6.706055,0,86052463,2
9244,1688902240607778,-0.521713,0.241549,0.103863,1.350791,3.123106,-6.706055,0,86040610,2
9245,1688902240619773,-0.521713,0.241549,0.103863,0.632285,5.259463,-14.121036,0,86028615,2
9246,1688902240632028,-0.878577,0.033556,-0.021039,0.632285,5.259463,-14.121036,0,86016360,2
9247,1688902240643978,-0.878577,0.033556,-0.021039,-1.379531,3.69791,-9.043594,0,86004410,2
9248,1688902240655984,-1.139567,-0.386691,-0.333161,-1.379531,3.69791,-9.043594,0,85992404,2
9249,1688902240667889,-1.139567,-0.386691,-0.333161,1.101709,2.251318,-9.867481,0,85980499,2
9250,1688902240679929,-0.721184,-0.640224,-0.262321,1.101709,2.251318,-9.867481,0,85968459,2
9251,1688902240691983,-0.721184,-0.640224,-0.262321,1.973496,3.132686,-9.158555,0,85956405,2
9252,1688902240704021,0.10626,0.03542,-0.132359,1.973496,3.132686,-9.158555,0,85944367,2
9253,1688902240715996,0.10626,0.03542,-0.132359,1.398691,1.523232,-7.989786,0,85932392,2
9254,1688902240728022,0.987234,0.27617,-0.330765,1.398691,1.523232,-7.989786,0,85920366,2
9255,1688902240739968,0.987234,0.27617,-0.330765,-0.900527,2.557881,-9.426797,0,85908420,2
9256,1688902240751917,1.527589,0.12144,-0.403735,-0.900527,2.557881,-9.426797,0,85896471,2
9257,1688902240764109,1.527589,0.12144,-0.403735,0.086221,2.835703,-5.566026,0,85884279,2
9258,1688902240776043,1.483647,-0.11425,-0.269512,0.086221,2.835703,-5.566026,0,85872345,2
9259,1688902240788002,1.483647,-0.11425,-0.269512,0.172441,2.653682,-7.098838,0,85860386,2
9260,1688902240800150,1.144893,-0.489223,0.051665,0.172441,2.653682,-7.098838,0,85848238,2
9261,1688902240812002,1.144893,-0.489223,0.051665,1.17835,2.021397,-6.361172,0,85836386,2
9262,1688902240824067,0.818389,-0.507599,0.621049,1.17835,2.021397,-6.361172,0,85824321,2
9263,1688902240836074,0.818389,-0.507599,0.621049,2.059717,0.01916,-2.155518,0,85812314,2
9264,1688902240848029,0.958205,0.302801,1.330249,2.059717,0.01916,-2.155518,0,85800359,2
9265,1688902240860054,0.958205,0.302801,1.330249,0.958008,-2.270479,-12.684024,0,85788334,2
9266,1688902240872127,1.126783,0.176568,1.495631,0.958008,-2.270479,-12.684024,0,85776261,2
9267,1688902240884168,1.126783,0.176568,1.495631,4.91458,-3.017725,-12.013418,0,85764220,2
9268,1688902240896278,0.776578,0.37737,0.921986,4.91458,-3.017725,-12.013418,0,85752110,2
9269,1688902240908208,0.776578,0.37737,0.921986,1.140029,-3.985313,-6.744375,0,85740180,2
9270,1688902240920158,0.795486,1.072988,0.295877,1.140029,-3.985313,-6.744375,0,85728230,2
9271,1688902240932312,0.795486,1.072988,0.295877,-0.919688,-3.72665,-8.679551,0,85716076,2
9272,1688902240944313,1.324124,0.891094,-0.025566,-0.919688,-3.72665,-8.679551,0,85704075,2
9273,1688902240956257,1.324124,0.891094,-0.025566,2.931504,-2.4046,-9.848321,0,85692131,2
9274,1688902240968329,1.60269,0.201601,-0.402404,2.931504,-2.4046,-9.848321,0,85680059,2
9275,1688902240980246,1.60269,0.201601,-0.402404,2.49082,-2.615361,-8.52627,0,85668142,2
9276,1688902240992168,1.236506,0.191481,-0.797084,2.49082,-2.615361,-8.52627,0,85656220,2
9277,1688902241004444,1.236506,0.191481,-0.797084,0.392783,-2.787803,-10.030342,0,85643944,2
9278,1688902241016351,0.852478,0.051133,-0.873517,0.392783,-2.787803,-10.030342,0,85632037,2
9279,1688902241028495,0.852478,0.051133,-0.873517,2.059717,-1.820215,-7.673643,0,85619893,2
9280,1688902241040427,0.577373,0.001598,-0.694819,2.059717,-1.820215,-7.673643,0,85607961,2
9281,1688902241052343,0.577373,0.001598,-0.694819,2.366279,-2.375859,-9.532178,0,85596045,2
9282,1688902241064311,0.300937,0.161388,-0.544883,2.366279,-2.375859,-9.532178,0,85584077,2
9283,1688902241076415,0.300937,0.161388,-0.544883,1.542393,-3.946992,-15.050303,0,85571973,2
9284,1688902241088420,0.112385,0.150469,-0.183758,1.542393,-3.946992,-15.050303,0,85559968,2
9285,1688902241100496,0.112385,0.150469,-0.183758,2.375859,0.718506,-12.425362,0,85547892,2
9286,1688902241112435,0.629571,0.160322,0.74968,2.375859,0.718506,-12.425362,0,85535953,2
9287,1688902241124391,0.629571,0.160322,0.74968,3.736231,4.962481,-6.773116,0,85523997,2
9288,1688902241136558,0.766724,0.387756,0.936367,3.736231,4.962481,-6.773116,0,85511830,2
9289,1688902241148525,0.766724,0.387756,0.936367,-1.360371,0.555645,-3.946992,0,85499863,2
9290,1688902241160535,-0.070041,0.320112,0.307329,-1.360371,0.555645,-3.946992,0,85487853,2
9291,1688902241172593,-0.070041,0.320112,0.307329,0.402363,1.053809,-9.493857,0,85475795,2
9292,1688902241184440,-0.623712,0.29135,0.170176,0.402363,1.053809,-9.493857,0,85463948,2
9293,1688902241196739,-0.623712,0.29135,0.170176,0.488584,3.602109,-11.294912,0,85451649,2
9294,1688902241208553,-0.771251,0.19228,0.171241,0.488584,3.602109,-11.294912,0,85439835,2
9295,1688902241220470,-0.771251,0.19228,0.171241,-0.708926,1.772315,-9.321417,0,85427918,2
9296,1688902241232631,-1.153948,-0.330765,-0.116913,-0.708926,1.772315,-9.321417,0,85415757,2
9297,1688902241244549,-1.153948,-0.330765,-0.116913,3.448828,-0.287402,-3.544629,0,85403839,2
